"codigo","id_pop","crm","clasificacion_sitio","categoria_planificacion","sistema_energia","pe_3g","mpls","olt","olt_3play","core","panel_solar","latitud","longitud"
SA144,1710,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.436958,-70.649671
SA373,1711,Metropolitano,B1,C,ONGRID,NO,NO,SI,SI,NO,NO,-33.543851,-70.77824
SA174,1712,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.516833,-70.753083
ONURM030,1713,Metropolitano,B1,nan,ONGRID,NO,SI,NO,NO,NO,NO,-33.417708,-70.553456
SA563,1714,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.457733,-70.687167
ZM868,1715,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.510028,-70.75175
RS358,1716,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.528994,-70.695142
RS043,1717,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.460389,-70.672308
SA245,1718,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.4803,-70.51674
SA263,1719,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.455139,-70.548139
SA007,1720,Metropolitano,B1,C,ONGRID,NO,SI,NO,NO,NO,NO,-33.441096,-70.82883
AS660,1721,Metropolitano,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.396948,-70.79557
RS063,1723,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.494639,-70.598333
SA100,1725,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.439806,-70.644583
RM717,1726,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.444417,-70.6805
SA280,1727,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.440298,-70.65119
SA797,1728,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.440915,-70.650554
RM729,1729,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.447167,-70.662583
RM731,1731,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.444722,-70.657222
SA434,1732,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.4483,-70.632333
RS134,1733,Metropolitano,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.726583,-70.731194
RM615,1734,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.4368,-70.7536
RM428,1735,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.355361,-70.533833
RS065,1736,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.414347,-70.6752
SA904,1737,Metropolitano,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-33.490436,-70.632111
RM628,1738,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.524361,-70.787778
SA666,1740,Metropolitano,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.416775,-70.604375
ESTRM069,1741,Metropolitano,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.415508,-70.589605
RM804,1742,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.417661,-70.58987
ONURM020,1743,Metropolitano,B1,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.418108,-70.588859
SA311,1744,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.450798,-70.531829
ZA109,99,Norte,D,C,OFFGRID,NO,NO,NO,NO,NO,,-23.4093056,-70.5596111
ONURM061,1745,Metropolitano,B1,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.437611,-70.615758
SA936,1746,Metropolitano,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.527982,-70.769344
ONURM044,1747,Metropolitano,B1,nan,ONGRID,NO,SI,NO,NO,NO,NO,-33.451534,-70.664619
SA194,1748,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.402741,-70.578499
RS113,1749,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.401411,-70.573963
ZM374,1750,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.4071416,-70.5719639
SA625,1751,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.443436,-70.650583
RM730,1752,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.447222,-70.656667
ONURM095,1753,Metropolitano,B1,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.348044,-70.670386
ESTRM017,1754,Metropolitano,B2,nan,ONGRID,NO,SI,NO,NO,NO,NO,-33.390883,-70.546201
SA080,1755,Metropolitano,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.390858,-70.5459219
SA340,1756,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.522556,-70.538889
RM834,1757,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.364066,-70.54213
RM880,1758,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.443778,-70.521639
RM881,1759,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.451569,-70.522167
RS071,1760,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.540289,-70.647539
RS246,1761,Metropolitano,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.382194,-70.797972
AM479,1762,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.393233,-70.6147891
ESTAT027,122,Norte,B2,nan,ONGRID,NO,NO,NO,NO,NO,,-33.0439087,-70.6564678
ONURM008,1763,Metropolitano,B1,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.383285,-70.641016
SA136,1764,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.434479,-70.657156
SA581,1765,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.441145,-70.656846
RS037,1766,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.439111,-70.656111
ZM218,1767,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.415,-70.6051944
ONURM057,1768,Metropolitano,B1,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.446592,-70.638568
RS073,1769,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.525019,-70.675638
SA397,1770,Metropolitano,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-33.557131,-70.630358
SA633,1771,Metropolitano,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.428611,-70.642944
RS051,1772,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.4515,-70.638056
SA794,1773,Metropolitano,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-33.430581,-70.617886
RM866,1774,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.414583,-70.583306
ZM238,1775,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.4160278,-70.5929724
ZM253,1776,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.4159139,-70.5922168
ONURM036,1777,Metropolitano,B1,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.408094,-70.548215
SA041,1778,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.410261,-70.571403
RM102,1779,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.469092,-70.521503
ZM786,1780,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.395055,-70.69475
ONURM116,1782,Metropolitano,B1,nan,ONGRID,NO,SI,NO,NO,NO,NO,-33.557664,-70.585717
RS010,1783,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.439292,-70.573439
SA294,1784,Metropolitano,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.407028,-70.795028
SA442,1785,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.414625,-70.592314
RM626,1786,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.499501,-70.775449
RS058,1787,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.408778,-70.692528
ZM928,1788,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.4146,-70.6052002
ONURM019,1789,Metropolitano,B1,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.418174,-70.596917
RS061,1790,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.400528,-70.699
ZM007,1791,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-33.511806,-70.670544
